"","period","site","dens","spp"
"83145",5,"3_32L",11.9,"red"
"83146",6,"3_32L",7.6,"red"
"83147",7,"3_32L",10.2,"red"
"83148",8,"3_32L",NA,"red"
"83149",9,"3_32L",9.8,"red"
"83150",10,"3_32L",11.05,"red"
"83151",11,"3_32L",12.5,"red"
"83152",12,"3_32L",6.45,"red"
"83153",13,"3_32L",7.3,"red"
"83154",14,"3_32L",4.3,"red"
"83155",15,"3_32L",4,"red"
"83156",16,"3_32L",2.05,"red"
"83157",17,"3_32L",1.85,"red"
"83158",18,"3_32L",3.2,"red"
"83159",19,"3_32L",2.35,"red"
"83160",20,"3_32L",NA,"red"
"83161",21,"3_32L",1.8,"red"
"83162",22,"3_32L",1.9,"red"
"83163",23,"3_32L",0.65,"red"
"83164",24,"3_32L",1.2,"red"
"83165",25,"3_32L",1.8,"red"
"83166",26,"3_32L",NA,"red"
"83167",27,"3_32L",0.95,"red"
"83168",28,"3_32L",0.15,"red"
"83169",29,"3_32L",1.8,"red"
"83170",30,"3_32L",3.85,"red"
"83171",31,"3_32L",1.55,"red"
"83172",32,"3_32L",2.5,"red"
"83173",33,"3_32L",2.9,"red"
"83174",34,"3_32L",3.4,"red"
"83175",35,"3_32L",3.6,"red"
"83176",36,"3_32L",1.65,"red"
"83177",37,"3_32L",0,"red"
"83178",38,"3_32L",2.5,"red"
"83179",39,"3_32L",3.75,"red"
"83180",40,"3_32L",NA,"red"
"83181",41,"3_32L",1.3,"red"
"83182",42,"3_32L",0.85,"red"
"83183",43,"3_32L",0,"red"
"83184",44,"3_32L",0,"red"
"83185",45,"3_32L",0,"red"
"83186",46,"3_32L",0,"red"
"83187",47,"3_32L",0,"red"
"83188",48,"3_32L",NA,"red"
"83189",49,"3_32L",NA,"red"
"83190",50,"3_32L",0,"red"
"83191",51,"3_32L",0,"red"
"83192",52,"3_32L",0,"red"
"83193",53,"3_32L",0,"red"
"83194",54,"3_32L",0.15,"red"
"83195",55,"3_32L",0,"red"
"83196",56,"3_32L",NA,"red"
"83197",57,"3_32L",0,"red"
"83198",58,"3_32L",NA,"red"
"83199",59,"3_32L",NA,"red"
"83200",60,"3_32L",0,"red"
"83201",61,"3_32L",0,"red"
"83202",62,"3_32L",NA,"red"
"83203",63,"3_32L",0.05,"red"
"83204",1,"3_32L",0,"wavy"
"83205",2,"3_32L",0,"wavy"
"83206",3,"3_32L",0,"wavy"
"83207",4,"3_32L",0,"wavy"
"83208",5,"3_32L",0,"wavy"
"83209",6,"3_32L",0,"wavy"
"83210",7,"3_32L",0,"wavy"
"83211",8,"3_32L",NA,"wavy"
"83212",9,"3_32L",0.1,"wavy"
"83213",10,"3_32L",0,"wavy"
"83214",11,"3_32L",0.25,"wavy"
"83215",12,"3_32L",1.7,"wavy"
"83216",13,"3_32L",1,"wavy"
"83217",14,"3_32L",1.4,"wavy"
"83218",15,"3_32L",4.05,"wavy"
"83219",16,"3_32L",3.1,"wavy"
"83220",17,"3_32L",1.95,"wavy"
"83221",18,"3_32L",1.85,"wavy"
"83222",19,"3_32L",2.1,"wavy"
"83223",20,"3_32L",NA,"wavy"
"83224",21,"3_32L",1.4,"wavy"
"83225",22,"3_32L",0.5,"wavy"
"83226",23,"3_32L",0.7,"wavy"
"83227",24,"3_32L",1.35,"wavy"
"83228",25,"3_32L",0.35,"wavy"
"83229",26,"3_32L",NA,"wavy"
"83230",27,"3_32L",0.4,"wavy"
"83231",28,"3_32L",0.1,"wavy"
"83232",29,"3_32L",0,"wavy"
"83233",30,"3_32L",0.1,"wavy"
"83234",31,"3_32L",0,"wavy"
"83235",32,"3_32L",0.35,"wavy"
"83236",33,"3_32L",0.05,"wavy"
"83237",34,"3_32L",0.2,"wavy"
"83238",35,"3_32L",0.25,"wavy"
"83239",36,"3_32L",0.2,"wavy"
"83240",37,"3_32L",0.2,"wavy"
"83241",38,"3_32L",0.2,"wavy"
"83242",39,"3_32L",0.65,"wavy"
"83243",40,"3_32L",NA,"wavy"
"83244",41,"3_32L",1.65,"wavy"
"83245",42,"3_32L",0.3,"wavy"
"83246",43,"3_32L",0.4,"wavy"
"83247",44,"3_32L",0.15,"wavy"
"83248",45,"3_32L",0,"wavy"
"83249",46,"3_32L",0.05,"wavy"
"83250",47,"3_32L",0,"wavy"
"83251",48,"3_32L",NA,"wavy"
"83252",49,"3_32L",NA,"wavy"
"83253",50,"3_32L",0,"wavy"
"83254",51,"3_32L",0,"wavy"
"83255",52,"3_32L",0,"wavy"
"83256",53,"3_32L",0,"wavy"
"83257",54,"3_32L",0,"wavy"
"83258",55,"3_32L",0,"wavy"
"83259",56,"3_32L",NA,"wavy"
"83260",57,"3_32L",0,"wavy"
"83261",58,"3_32L",NA,"wavy"
"83262",59,"3_32L",NA,"wavy"
"83263",60,"3_32L",0,"wavy"
"83264",61,"3_32L",0.05,"wavy"
"83265",62,"3_32L",NA,"wavy"
"83266",63,"3_32L",0,"wavy"
"83267",1,"3_32L",0,"ymac"
"83268",2,"3_32L",0.9,"ymac"
"83269",3,"3_32L",0.6,"ymac"
"83270",4,"3_32L",0.6,"ymac"
"83271",5,"3_32L",0.1,"ymac"
"83272",6,"3_32L",0.25,"ymac"
"83273",7,"3_32L",1.75,"ymac"
"83274",8,"3_32L",NA,"ymac"
"83275",9,"3_32L",0,"ymac"
"83276",10,"3_32L",0,"ymac"
"83277",11,"3_32L",0,"ymac"
"83278",12,"3_32L",0,"ymac"
"83279",13,"3_32L",0,"ymac"
"83280",14,"3_32L",0,"ymac"
"83281",15,"3_32L",0,"ymac"
"83282",16,"3_32L",0.05,"ymac"
"83283",17,"3_32L",0.05,"ymac"
"83284",18,"3_32L",0,"ymac"
"83285",19,"3_32L",0,"ymac"
"83286",20,"3_32L",NA,"ymac"
"83287",21,"3_32L",0,"ymac"
"83288",22,"3_32L",0,"ymac"
"83289",23,"3_32L",0,"ymac"
"83290",24,"3_32L",0,"ymac"
"83291",25,"3_32L",0,"ymac"
"83292",26,"3_32L",NA,"ymac"
"83293",27,"3_32L",0.25,"ymac"
"83294",28,"3_32L",1.45,"ymac"
"83295",29,"3_32L",0,"ymac"
"83296",30,"3_32L",0.4,"ymac"
"83297",31,"3_32L",0,"ymac"
"83298",32,"3_32L",1.2,"ymac"
"83299",33,"3_32L",0.1,"ymac"
"83300",34,"3_32L",0.05,"ymac"
"83301",35,"3_32L",0,"ymac"
"83302",36,"3_32L",0,"ymac"
"83303",37,"3_32L",0.2,"ymac"
"83304",38,"3_32L",0,"ymac"
"83305",39,"3_32L",0,"ymac"
"83306",40,"3_32L",NA,"ymac"
"83307",41,"3_32L",0,"ymac"
"83308",42,"3_32L",5.65,"ymac"
"83309",43,"3_32L",0,"ymac"
"83310",44,"3_32L",0.45,"ymac"
"83311",45,"3_32L",0,"ymac"
"83312",46,"3_32L",2.35,"ymac"
"83313",47,"3_32L",2.9,"ymac"
"83314",48,"3_32L",NA,"ymac"
"83315",49,"3_32L",NA,"ymac"
"83316",50,"3_32L",0,"ymac"
"83317",51,"3_32L",0.05,"ymac"
"83318",52,"3_32L",29.65,"ymac"
"83319",53,"3_32L",22.5,"ymac"
"83320",54,"3_32L",0.55,"ymac"
"83321",55,"3_32L",6,"ymac"
"83322",56,"3_32L",NA,"ymac"
"83323",57,"3_32L",0,"ymac"
"83324",58,"3_32L",NA,"ymac"
"83325",59,"3_32L",NA,"ymac"
"83326",60,"3_32L",0.7,"ymac"
"83327",61,"3_32L",0.05,"ymac"
"83328",62,"3_32L",NA,"ymac"
"83329",63,"3_32L",0,"ymac"
"83330",1,"3_32L",0,"youn"
"83331",2,"3_32L",0.55,"youn"
"83332",3,"3_32L",0.9,"youn"
"83333",4,"3_32L",0,"youn"
"83334",5,"3_32L",0,"youn"
"83335",6,"3_32L",0.1,"youn"
"83336",7,"3_32L",1.25,"youn"
"83337",8,"3_32L",NA,"youn"
"83338",9,"3_32L",0,"youn"
"83339",10,"3_32L",0,"youn"
"83340",11,"3_32L",0,"youn"
"83341",12,"3_32L",0,"youn"
"83342",13,"3_32L",0,"youn"
"83343",14,"3_32L",0,"youn"
"83344",15,"3_32L",0,"youn"
"83345",16,"3_32L",0,"youn"
"83346",17,"3_32L",0,"youn"
"83347",18,"3_32L",0,"youn"
"83348",19,"3_32L",0,"youn"
"83349",20,"3_32L",NA,"youn"
"83350",21,"3_32L",0,"youn"
"83351",22,"3_32L",0,"youn"
"83352",23,"3_32L",0,"youn"
"83353",24,"3_32L",0,"youn"
"83354",25,"3_32L",0,"youn"
"83355",26,"3_32L",NA,"youn"
"83356",27,"3_32L",0,"youn"
"83357",28,"3_32L",0.9,"youn"
"83358",29,"3_32L",0.1,"youn"
"83359",30,"3_32L",0.05,"youn"
"83360",31,"3_32L",0,"youn"
"83361",32,"3_32L",1.4,"youn"
"83362",33,"3_32L",0,"youn"
"83363",34,"3_32L",0,"youn"
"83364",35,"3_32L",0,"youn"
"83365",36,"3_32L",0.2,"youn"
"83366",37,"3_32L",0.8,"youn"
"83367",38,"3_32L",0,"youn"
"83368",39,"3_32L",0,"youn"
"83369",40,"3_32L",NA,"youn"
"83370",41,"3_32L",0,"youn"
"83371",42,"3_32L",2.55,"youn"
"83372",43,"3_32L",0,"youn"
"83373",44,"3_32L",0.15,"youn"
"83374",45,"3_32L",0.2,"youn"
"83375",46,"3_32L",0.65,"youn"
"83376",47,"3_32L",0,"youn"
"83377",48,"3_32L",NA,"youn"
"83378",49,"3_32L",NA,"youn"
"83379",50,"3_32L",0,"youn"
"83380",51,"3_32L",1.15,"youn"
"83381",52,"3_32L",9,"youn"
"83382",53,"3_32L",0,"youn"
"83383",54,"3_32L",5.65,"youn"
"83384",55,"3_32L",0.95,"youn"
"83385",56,"3_32L",NA,"youn"
"83386",57,"3_32L",0.3,"youn"
"83387",58,"3_32L",NA,"youn"
"83388",59,"3_32L",NA,"youn"
"83389",60,"3_32L",0,"youn"
"83390",61,"3_32L",0.6,"youn"
"83391",62,"3_32L",NA,"youn"
"83392",63,"3_32L",0.15,"youn"
"83393",1,"3_39R",0,"astro"
"83394",2,"3_39R",0,"astro"
"83395",3,"3_39R",0,"astro"
"83396",4,"3_39R",0,"astro"
"83397",5,"3_39R",0,"astro"
"83398",6,"3_39R",0,"astro"
"83399",7,"3_39R",0,"astro"
"83400",8,"3_39R",NA,"astro"
"83401",9,"3_39R",0,"astro"
"83402",10,"3_39R",0,"astro"
"83403",11,"3_39R",0,"astro"
"83404",12,"3_39R",0,"astro"
"83405",13,"3_39R",0,"astro"
"83406",14,"3_39R",0,"astro"
"83407",15,"3_39R",0,"astro"
"83408",16,"3_39R",0,"astro"
"83409",17,"3_39R",0,"astro"
"83410",18,"3_39R",0,"astro"
"83411",19,"3_39R",0,"astro"
"83412",20,"3_39R",NA,"astro"
"83413",21,"3_39R",0.05,"astro"
"83414",22,"3_39R",0,"astro"
"83415",23,"3_39R",0,"astro"
"83416",24,"3_39R",0,"astro"
"83417",25,"3_39R",0,"astro"
"83418",26,"3_39R",NA,"astro"
"83419",27,"3_39R",0,"astro"
"83420",28,"3_39R",0.05,"astro"
"83421",29,"3_39R",0,"astro"
"83422",30,"3_39R",0,"astro"
"83423",31,"3_39R",0,"astro"
"83424",32,"3_39R",0,"astro"
"83425",33,"3_39R",0,"astro"
"83426",34,"3_39R",0,"astro"
"83427",35,"3_39R",0,"astro"
"83428",36,"3_39R",0,"astro"
"83429",37,"3_39R",0,"astro"
"83430",38,"3_39R",0,"astro"
"83431",39,"3_39R",0,"astro"
"83432",40,"3_39R",NA,"astro"
"83433",41,"3_39R",0,"astro"
"83434",42,"3_39R",0,"astro"
"83435",43,"3_39R",0,"astro"
"83436",44,"3_39R",0,"astro"
"83437",45,"3_39R",0,"astro"
"83438",46,"3_39R",0,"astro"
"83439",47,"3_39R",0,"astro"
"83440",48,"3_39R",NA,"astro"
"83441",49,"3_39R",NA,"astro"
"83442",50,"3_39R",0,"astro"
"83443",51,"3_39R",0,"astro"
"83444",52,"3_39R",0,"astro"
"83445",53,"3_39R",0,"astro"
"83446",54,"3_39R",0,"astro"
"83447",55,"3_39R",0,"astro"
"83448",56,"3_39R",NA,"astro"
"83449",57,"3_39R",0,"astro"
"83450",58,"3_39R",NA,"astro"
"83451",59,"3_39R",NA,"astro"
"83452",60,"3_39R",0,"astro"
"83453",61,"3_39R",0,"astro"
"83454",62,"3_39R",NA,"astro"
"83455",63,"3_39R",0,"astro"
"83456",1,"3_39R",5.15,"cys"
"83457",2,"3_39R",3.5,"cys"
"83458",3,"3_39R",4.3,"cys"
"83459",4,"3_39R",4.75,"cys"
"83460",5,"3_39R",9.6,"cys"
"83461",6,"3_39R",5.3,"cys"
"83462",7,"3_39R",16.1,"cys"
"83463",8,"3_39R",NA,"cys"
"83464",9,"3_39R",16.55,"cys"
"83465",10,"3_39R",19.5,"cys"
"83466",11,"3_39R",11.1,"cys"
"83467",12,"3_39R",4.45,"cys"
"83468",13,"3_39R",0,"cys"
"83469",14,"3_39R",0,"cys"
"83470",15,"3_39R",0.1,"cys"
"83471",16,"3_39R",1.55,"cys"
"83472",17,"3_39R",0.4,"cys"
"83473",18,"3_39R",3,"cys"
"83474",19,"3_39R",0,"cys"
"83475",20,"3_39R",NA,"cys"
"83476",21,"3_39R",5.65,"cys"
"83477",22,"3_39R",11.5,"cys"
"83478",23,"3_39R",6.75,"cys"
"83479",24,"3_39R",6,"cys"
"83480",25,"3_39R",5.15,"cys"
"83481",26,"3_39R",NA,"cys"
"83482",27,"3_39R",2.55,"cys"
"83483",28,"3_39R",6.15,"cys"
"83484",29,"3_39R",5.05,"cys"
"83485",30,"3_39R",4.15,"cys"
"83486",31,"3_39R",4.15,"cys"
"83487",32,"3_39R",3.25,"cys"
"83488",33,"3_39R",1.5,"cys"
"83489",34,"3_39R",3,"cys"
"83490",35,"3_39R",7.95,"cys"
"83491",36,"3_39R",7.6,"cys"
"83492",37,"3_39R",6.2,"cys"
"83493",38,"3_39R",4.05,"cys"
"83494",39,"3_39R",3.2,"cys"
"83495",40,"3_39R",NA,"cys"
"83496",41,"3_39R",0,"cys"
"83497",42,"3_39R",0,"cys"
"83498",43,"3_39R",0,"cys"
"83499",44,"3_39R",0,"cys"
"83500",45,"3_39R",0.2,"cys"
"83501",46,"3_39R",0.45,"cys"
"83502",47,"3_39R",1.55,"cys"
"83503",48,"3_39R",NA,"cys"
"83504",49,"3_39R",NA,"cys"
"83505",50,"3_39R",3.65,"cys"
"83506",51,"3_39R",2.2,"cys"
"83507",52,"3_39R",3.35,"cys"
"83508",53,"3_39R",2.85,"cys"
"83509",54,"3_39R",3.6,"cys"
"83510",55,"3_39R",4,"cys"
"83511",56,"3_39R",NA,"cys"
"83512",57,"3_39R",3.6,"cys"
"83513",58,"3_39R",NA,"cys"
"83514",59,"3_39R",NA,"cys"
"83515",60,"3_39R",4.45,"cys"
"83516",61,"3_39R",2.55,"cys"
"83517",62,"3_39R",NA,"cys"
"83518",63,"3_39R",2.4,"cys"
"83519",1,"3_39R",0,"derm"
"83520",2,"3_39R",0,"derm"
"83521",3,"3_39R",0,"derm"
"83522",4,"3_39R",0,"derm"
"83523",5,"3_39R",0,"derm"
"83524",6,"3_39R",0,"derm"
"83525",7,"3_39R",0,"derm"
"83526",8,"3_39R",NA,"derm"
"83527",9,"3_39R",0,"derm"
"83528",10,"3_39R",0,"derm"
"83529",11,"3_39R",0,"derm"
"83530",12,"3_39R",0,"derm"
"83531",13,"3_39R",0,"derm"
"83532",14,"3_39R",0,"derm"
"83533",15,"3_39R",0,"derm"
"83534",16,"3_39R",0,"derm"
"83535",17,"3_39R",0,"derm"
"83536",18,"3_39R",0,"derm"
"83537",19,"3_39R",0,"derm"
"83538",20,"3_39R",NA,"derm"
"83539",21,"3_39R",0,"derm"
"83540",22,"3_39R",0,"derm"
"83541",23,"3_39R",0,"derm"
"83542",24,"3_39R",0,"derm"
"83543",25,"3_39R",0,"derm"
"83544",26,"3_39R",NA,"derm"
"83545",27,"3_39R",0.05,"derm"
"83546",28,"3_39R",0,"derm"
"83547",29,"3_39R",0,"derm"
"83548",30,"3_39R",0,"derm"
"83549",31,"3_39R",0,"derm"
"83550",32,"3_39R",0,"derm"
"83551",33,"3_39R",0.15,"derm"
"83552",34,"3_39R",0,"derm"
"83553",35,"3_39R",0,"derm"
"83554",36,"3_39R",0,"derm"
"83555",37,"3_39R",0,"derm"
"83556",38,"3_39R",0,"derm"
"83557",39,"3_39R",0,"derm"
"83558",40,"3_39R",NA,"derm"
"83559",41,"3_39R",0,"derm"
"83560",42,"3_39R",0.05,"derm"
"83561",43,"3_39R",0,"derm"
"83562",44,"3_39R",0,"derm"
"83563",45,"3_39R",0,"derm"
"83564",46,"3_39R",0,"derm"
"83565",47,"3_39R",0,"derm"
"83566",48,"3_39R",NA,"derm"
"83567",49,"3_39R",NA,"derm"
"83568",50,"3_39R",0,"derm"
"83569",51,"3_39R",0,"derm"
"83570",52,"3_39R",0,"derm"
"83571",53,"3_39R",0,"derm"
"83572",54,"3_39R",0,"derm"
"83573",55,"3_39R",0,"derm"
"83574",56,"3_39R",NA,"derm"
"83575",57,"3_39R",0,"derm"
"83576",58,"3_39R",NA,"derm"
"83577",59,"3_39R",NA,"derm"
"83578",60,"3_39R",0,"derm"
"83579",61,"3_39R",0,"derm"
"83580",62,"3_39R",NA,"derm"
"83581",63,"3_39R",0,"derm"
"83582",1,"3_39R",0.05,"eis"
"83583",2,"3_39R",0.15,"eis"
"83584",3,"3_39R",0,"eis"
"83585",4,"3_39R",0.2,"eis"
"83586",5,"3_39R",0.1,"eis"
"83587",6,"3_39R",0.05,"eis"
"83588",7,"3_39R",0.25,"eis"
"83589",8,"3_39R",NA,"eis"
"83590",9,"3_39R",0.1,"eis"
"83591",10,"3_39R",0.1,"eis"
"83592",11,"3_39R",0.15,"eis"
"83593",12,"3_39R",0.05,"eis"
"83594",13,"3_39R",0,"eis"
"83595",14,"3_39R",0,"eis"
"83596",15,"3_39R",0.05,"eis"
"83597",16,"3_39R",0,"eis"
"83598",17,"3_39R",0,"eis"
"83599",18,"3_39R",0,"eis"
"83600",19,"3_39R",0,"eis"
"83601",20,"3_39R",NA,"eis"
"83602",21,"3_39R",0,"eis"
"83603",22,"3_39R",0,"eis"
"83604",23,"3_39R",0,"eis"
"83605",24,"3_39R",0.1,"eis"
"83606",25,"3_39R",0,"eis"
"83607",26,"3_39R",NA,"eis"
"83608",27,"3_39R",0,"eis"
"83609",28,"3_39R",0,"eis"
"83610",29,"3_39R",0.1,"eis"
"83611",30,"3_39R",0.05,"eis"
"83612",31,"3_39R",0.05,"eis"
"83613",32,"3_39R",0.3,"eis"
"83614",33,"3_39R",0,"eis"
"83615",34,"3_39R",1,"eis"
"83616",35,"3_39R",0.1,"eis"
"83617",36,"3_39R",0.1,"eis"
"83618",37,"3_39R",0.1,"eis"
"83619",38,"3_39R",0,"eis"
"83620",39,"3_39R",0.2,"eis"
"83621",40,"3_39R",NA,"eis"
"83622",41,"3_39R",0,"eis"
"83623",42,"3_39R",0,"eis"
"83624",43,"3_39R",0,"eis"
"83625",44,"3_39R",0,"eis"
"83626",45,"3_39R",0,"eis"
"83627",46,"3_39R",0.05,"eis"
"83628",47,"3_39R",0.35,"eis"
"83629",48,"3_39R",NA,"eis"
"83630",49,"3_39R",NA,"eis"
"83631",50,"3_39R",0.25,"eis"
"83632",51,"3_39R",0.1,"eis"
"83633",52,"3_39R",0,"eis"
"83634",53,"3_39R",0.15,"eis"
"83635",54,"3_39R",0.15,"eis"
"83636",55,"3_39R",0.3,"eis"
"83637",56,"3_39R",NA,"eis"
"83638",57,"3_39R",0.05,"eis"
"83639",58,"3_39R",NA,"eis"
"83640",59,"3_39R",NA,"eis"
"83641",60,"3_39R",0,"eis"
"83642",61,"3_39R",0.15,"eis"
"83643",62,"3_39R",NA,"eis"
"83644",63,"3_39R",0,"eis"
"83645",1,"3_39R",0,"halc"
"83646",2,"3_39R",0,"halc"
"83647",3,"3_39R",0,"halc"
"83648",4,"3_39R",0,"halc"
"83649",5,"3_39R",0,"halc"
"83650",6,"3_39R",0,"halc"
"83651",7,"3_39R",0,"halc"
"83652",8,"3_39R",NA,"halc"
"83653",9,"3_39R",0,"halc"
"83654",10,"3_39R",0,"halc"
"83655",11,"3_39R",0.05,"halc"
"83656",12,"3_39R",0,"halc"
"83657",13,"3_39R",0,"halc"
"83658",14,"3_39R",0,"halc"
"83659",15,"3_39R",0,"halc"
"83660",16,"3_39R",0,"halc"
"83661",17,"3_39R",0,"halc"
"83662",18,"3_39R",0,"halc"
"83663",19,"3_39R",0,"halc"
"83664",20,"3_39R",NA,"halc"
"83665",21,"3_39R",0,"halc"
"83666",22,"3_39R",0,"halc"
"83667",23,"3_39R",0,"halc"
"83668",24,"3_39R",0,"halc"
"83669",25,"3_39R",0,"halc"
"83670",26,"3_39R",NA,"halc"
"83671",27,"3_39R",0,"halc"
"83672",28,"3_39R",0,"halc"
"83673",29,"3_39R",0,"halc"
"83674",30,"3_39R",0,"halc"
"83675",31,"3_39R",0,"halc"
"83676",32,"3_39R",0,"halc"
"83677",33,"3_39R",0,"halc"
"83678",34,"3_39R",0,"halc"
"83679",35,"3_39R",0,"halc"
"83680",36,"3_39R",0,"halc"
"83681",37,"3_39R",0,"halc"
"83682",38,"3_39R",0,"halc"
"83683",39,"3_39R",0,"halc"
"83684",40,"3_39R",NA,"halc"
"83685",41,"3_39R",0,"halc"
"83686",42,"3_39R",0,"halc"
"83687",43,"3_39R",0,"halc"
"83688",44,"3_39R",0,"halc"
"83689",45,"3_39R",0,"halc"
"83690",46,"3_39R",0,"halc"
"83691",47,"3_39R",0,"halc"
"83692",48,"3_39R",NA,"halc"
"83693",49,"3_39R",NA,"halc"
"83694",50,"3_39R",0,"halc"
"83695",51,"3_39R",0,"halc"
"83696",52,"3_39R",0,"halc"
"83697",53,"3_39R",0,"halc"
"83698",54,"3_39R",0,"halc"
"83699",55,"3_39R",0,"halc"
"83700",56,"3_39R",NA,"halc"
"83701",57,"3_39R",0,"halc"
"83702",58,"3_39R",NA,"halc"
"83703",59,"3_39R",NA,"halc"
"83704",60,"3_39R",0,"halc"
"83705",61,"3_39R",0,"halc"
"83706",62,"3_39R",NA,"halc"
"83707",63,"3_39R",0,"halc"
"83708",1,"3_39R",0,"halr"
"83709",2,"3_39R",0,"halr"
"83710",3,"3_39R",0,"halr"
"83711",4,"3_39R",0.05,"halr"
"83712",5,"3_39R",0,"halr"
"83713",6,"3_39R",0,"halr"
"83714",7,"3_39R",0,"halr"
"83715",8,"3_39R",NA,"halr"
"83716",9,"3_39R",0,"halr"
"83717",10,"3_39R",0,"halr"
"83718",11,"3_39R",0,"halr"
"83719",12,"3_39R",0,"halr"
"83720",13,"3_39R",0,"halr"
"83721",14,"3_39R",0,"halr"
"83722",15,"3_39R",0,"halr"
"83723",16,"3_39R",0.05,"halr"
"83724",17,"3_39R",0,"halr"
"83725",18,"3_39R",0,"halr"
"83726",19,"3_39R",0,"halr"
"83727",20,"3_39R",NA,"halr"
"83728",21,"3_39R",0,"halr"
"83729",22,"3_39R",0,"halr"
"83730",23,"3_39R",0.05,"halr"
"83731",24,"3_39R",0.05,"halr"
"83732",25,"3_39R",0,"halr"
"83733",26,"3_39R",NA,"halr"
"83734",27,"3_39R",0,"halr"
"83735",28,"3_39R",0,"halr"
"83736",29,"3_39R",0,"halr"
"83737",30,"3_39R",0,"halr"
"83738",31,"3_39R",0,"halr"
"83739",32,"3_39R",0,"halr"
"83740",33,"3_39R",0,"halr"
"83741",34,"3_39R",0,"halr"
"83742",35,"3_39R",0,"halr"
"83743",36,"3_39R",0,"halr"
"83744",37,"3_39R",0,"halr"
"83745",38,"3_39R",0,"halr"
"83746",39,"3_39R",0,"halr"
"83747",40,"3_39R",NA,"halr"
"83748",41,"3_39R",0,"halr"
"83749",42,"3_39R",0,"halr"
"83750",43,"3_39R",0,"halr"
"83751",44,"3_39R",0,"halr"
"83752",45,"3_39R",0,"halr"
"83753",46,"3_39R",0,"halr"
"83754",47,"3_39R",0,"halr"
"83755",48,"3_39R",NA,"halr"
"83756",49,"3_39R",NA,"halr"
"83757",50,"3_39R",0,"halr"
"83758",51,"3_39R",0,"halr"
"83759",52,"3_39R",0,"halr"
"83760",53,"3_39R",0,"halr"
"83761",54,"3_39R",0,"halr"
"83762",55,"3_39R",0,"halr"
"83763",56,"3_39R",NA,"halr"
"83764",57,"3_39R",0,"halr"
"83765",58,"3_39R",NA,"halr"
"83766",59,"3_39R",NA,"halr"
"83767",60,"3_39R",0,"halr"
"83768",61,"3_39R",0,"halr"
"83769",62,"3_39R",NA,"halr"
"83770",63,"3_39R",0,"halr"
"83771",1,"3_39R",0.25,"lam"
"83772",2,"3_39R",0.3,"lam"
"83773",3,"3_39R",0,"lam"
"83774",4,"3_39R",0.05,"lam"
"83775",5,"3_39R",0.1,"lam"
"83776",6,"3_39R",0.1,"lam"
"83777",7,"3_39R",0.1,"lam"
"83778",8,"3_39R",NA,"lam"
"83779",9,"3_39R",0.15,"lam"
"83780",10,"3_39R",0.25,"lam"
"83781",11,"3_39R",0.35,"lam"
"83782",12,"3_39R",0,"lam"
"83783",13,"3_39R",0,"lam"
"83784",14,"3_39R",0,"lam"
"83785",15,"3_39R",0,"lam"
"83786",16,"3_39R",0,"lam"
"83787",17,"3_39R",0,"lam"
"83788",18,"3_39R",0,"lam"
"83789",19,"3_39R",0,"lam"
"83790",20,"3_39R",NA,"lam"
"83791",21,"3_39R",0.2,"lam"
"83792",22,"3_39R",0,"lam"
"83793",23,"3_39R",0,"lam"
"83794",24,"3_39R",0,"lam"
"83795",25,"3_39R",0,"lam"
"83796",26,"3_39R",NA,"lam"
"83797",27,"3_39R",0.1,"lam"
"83798",28,"3_39R",0.05,"lam"
"83799",29,"3_39R",0,"lam"
"83800",30,"3_39R",0,"lam"
"83801",31,"3_39R",0.15,"lam"
"83802",32,"3_39R",0,"lam"
"83803",33,"3_39R",0,"lam"
"83804",34,"3_39R",0,"lam"
"83805",35,"3_39R",0,"lam"
"83806",36,"3_39R",0.1,"lam"
"83807",37,"3_39R",0,"lam"
"83808",38,"3_39R",0.3,"lam"
"83809",39,"3_39R",0.05,"lam"
"83810",40,"3_39R",NA,"lam"
"83811",41,"3_39R",0,"lam"
"83812",42,"3_39R",1,"lam"
"83813",43,"3_39R",0,"lam"
"83814",44,"3_39R",0,"lam"
"83815",45,"3_39R",0,"lam"
"83816",46,"3_39R",0.2,"lam"
"83817",47,"3_39R",0.1,"lam"
"83818",48,"3_39R",NA,"lam"
"83819",49,"3_39R",NA,"lam"
"83820",50,"3_39R",0.5,"lam"
"83821",51,"3_39R",0.1,"lam"
"83822",52,"3_39R",0.6,"lam"
"83823",53,"3_39R",1.1,"lam"
"83824",54,"3_39R",0.25,"lam"
"83825",55,"3_39R",0.7,"lam"
"83826",56,"3_39R",NA,"lam"
"83827",57,"3_39R",0.7,"lam"
"83828",58,"3_39R",NA,"lam"
"83829",59,"3_39R",NA,"lam"
"83830",60,"3_39R",0.5,"lam"
"83831",61,"3_39R",1.15,"lam"
"83832",62,"3_39R",NA,"lam"
"83833",63,"3_39R",0.4,"lam"
"83834",1,"3_39R",0,"limp"
"83835",2,"3_39R",0.05,"limp"
"83836",3,"3_39R",0,"limp"
"83837",4,"3_39R",0.05,"limp"
"83838",5,"3_39R",0,"limp"
"83839",6,"3_39R",0.05,"limp"
"83840",7,"3_39R",0.05,"limp"
"83841",8,"3_39R",NA,"limp"
"83842",9,"3_39R",0.15,"limp"
"83843",10,"3_39R",0.05,"limp"
"83844",11,"3_39R",0.05,"limp"
"83845",12,"3_39R",0,"limp"
"83846",13,"3_39R",0.25,"limp"
